8740,17,116.35652188711364,39.983644308282074,10,2,2,2,1,2,2,3,13,8,5,7,5,5,9,1,4,6,8,1,3,2,1,0
8736,76,116.29165050354212,39.87874116529135,39,1,1,0,1,2,3,4,6,6,3,6,4,4,5,6,8,5,4,5,2,2,0,0
4057,35,116.45612073601222,39.87352797628066,19,0,0,1,0,1,1,2,3,3,3,1,3,1,1,3,1,3,1,1,1,0,0,0
7575,26,116.40770121215088,39.86202363666317,10,0,2,2,1,0,0,5,2,6,10,7,8,5,8,6,7,4,3,3,2,2,0,0
6824,22,116.36073246655992,39.85181145058293,19,1,3,1,1,1,3,21,17,15,7,6,6,11,7,7,8,11,10,7,1,5,0,0
5919,26,116.28241424949012,39.84383971198292,12,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0
8218,10,116.56755957361142,39.864889308503734,4,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6803,25,116.46170608648487,39.915467026745176,20,0,2,2,1,2,2,2,6,8,5,1,3,1,4,9,5,4,6,4,6,5,3,1
7042,33,116.32817985927947,39.94227851864352,18,2,1,2,1,1,1,1,1,2,2,4,2,4,0,1,0,1,2,0,1,0,1,0
8368,13,116.25697244242593,39.98325716938962,10,0,0,0,1,1,1,2,0,0,0,1,1,1,1,2,2,2,1,0,0,0,0,0
3465,3,116.34600744379276,39.8969623483797,3,0,0,1,0,0,1,3,4,7,3,5,2,2,3,1,2,3,4,3,1,2,0,0
1151,18,116.3123648609142,39.84488964316955,18,2,4,0,0,2,3,2,0,0,2,0,0,0,0,0,0,2,5,2,0,0,0,0
5199,22,116.38199345602818,39.92421760870869,14,1,4,2,1,0,1,0,1,3,0,2,1,5,4,1,3,1,2,0,1,1,0,0
4474,16,116.5261616665806,39.82067746847495,6,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
7236,50,116.41633896235692,39.96418340343577,18,1,2,1,0,0,3,2,14,8,2,2,1,3,2,3,1,3,3,2,0,1,0,0
7407,9,116.28933619134845,39.97033661423042,7,0,1,1,0,1,0,4,11,3,2,2,4,7,3,1,1,1,4,1,2,2,0,0
8485,48,116.45646520701395,39.97687071465462,24,1,3,2,2,0,3,20,21,13,5,8,11,8,4,10,4,8,13,3,5,3,1,1
2599,30,116.48591163937752,39.92474382154671,22,5,0,1,2,0,1,6,6,6,2,3,1,3,2,4,4,4,1,1,1,0,0,0
7902,25,116.3770044971154,39.95105398653867,13,0,3,0,1,3,1,1,9,7,5,1,1,5,1,2,2,3,1,1,1,0,1,0
4949,28,116.3421089148362,40.0249890302192,6,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
7248,44,116.4224404892665,39.9115580020655,18,1,1,0,0,3,7,19,15,10,13,9,8,6,12,8,7,4,3,2,0,1,0,0
3490,18,116.52358604040613,39.97688199921993,5,0,0,1,1,4,1,0,0,0,0,1,1,0,1,0,0,0,2,3,1,0,0,0
6587,25,116.52402216464611,39.877398513918784,11,0,0,0,3,4,1,0,2,2,0,5,1,0,2,0,2,0,0,0,0,0,0,0
4422,38,116.33709130951931,39.97894930065563,38,1,1,0,2,1,5,12,5,4,2,1,3,0,9,3,2,7,9,7,5,5,1,1
4037,14,116.36131636116619,39.97499548110482,7,2,1,0,2,0,2,6,19,6,4,0,6,3,6,3,3,4,0,0,0,1,0,0
8331,41,116.24429443954259,39.90718927673194,34,1,5,5,2,3,5,10,5,3,1,4,2,3,4,2,8,9,5,7,4,3,2,0
9151,43,116.50919120897608,39.866686408932075,26,0,0,0,1,2,1,0,3,2,4,1,2,1,2,4,2,0,2,3,3,0,1,0
1932,14,116.27878400034575,39.813991653071234,5,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
6273,7,116.51469109367915,39.96634493799836,10,0,2,0,0,3,2,1,3,2,0,1,3,3,2,1,0,2,2,0,0,1,0,0
3050,38,116.4302647344341,39.80916982298061,35,0,1,1,1,0,7,21,16,13,18,23,15,11,20,9,15,32,9,15,6,5,2,1
1150,21,116.32575412877556,39.89001994632791,11,0,0,3,1,0,4,5,6,1,2,5,1,3,0,6,3,3,5,2,1,3,0,0
9123,11,116.5390653156566,39.887311985697856,7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3045,11,116.35800723444875,39.811213618911346,7,2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,3,0,0,4,2,0,1
8913,48,116.43747869916425,39.89291340977211,21,1,0,0,1,0,2,2,0,6,6,2,3,1,2,2,0,2,2,0,1,0,0,0
6519,11,116.36658173044238,39.834516580292934,2,0,0,0,0,0,2,0,0,3,3,3,0,2,0,1,0,0,0,0,0,1,1,0
4547,13,116.29655306497925,39.90266225242679,8,2,1,0,1,1,0,1,3,3,0,1,0,3,2,1,1,1,2,0,0,1,0,0
490,26,116.32550960318974,39.91080797235765,17,2,1,1,1,3,5,1,3,2,2,3,2,1,1,1,4,1,1,1,2,0,1,0
9911,36,116.29249768526634,39.8385320133132,26,0,0,1,2,2,4,9,36,20,7,7,12,5,3,7,8,5,2,2,1,1,0,0
8524,23,116.31121054455052,39.956703269204425,16,0,0,0,0,1,0,4,3,8,1,0,1,0,2,2,2,0,0,1,1,2,0,0
8423,23,116.32986261227428,39.89389826619803,16,4,4,0,3,1,0,3,3,6,2,3,1,3,3,3,3,3,3,2,0,0,1,0
6271,42,116.29192566551504,39.947230790678205,41,3,3,2,0,3,3,6,4,2,4,0,6,1,2,4,3,8,1,2,2,0,0,0
8320,29,116.4995677733617,39.98139043944597,21,2,2,0,0,2,2,2,13,14,1,1,4,2,2,0,0,0,5,1,1,0,1,0
730,20,116.51818860820858,39.862153451150704,14,0,3,2,0,2,6,3,1,0,1,0,1,0,0,0,0,2,4,1,3,2,3,1
4315,11,116.34579925201886,39.92866353280037,8,0,0,1,0,1,0,8,10,9,4,0,2,7,2,2,7,2,0,2,1,0,0,0
254,31,116.37744981749208,39.866262305092704,19,0,0,0,1,1,1,0,4,4,3,3,6,2,3,5,4,0,4,0,2,0,1,0
7514,20,116.32482477156667,39.932584895405256,9,0,0,0,2,0,3,2,2,3,2,3,2,4,4,2,0,6,2,4,0,2,0,0
4962,31,116.33123205390133,39.88607652046706,19,2,3,3,1,1,4,10,12,11,10,7,5,11,7,10,4,7,7,2,2,1,1,1
8193,20,116.34536876807711,39.85963859833097,8,1,0,0,0,1,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0
4644,31,116.2569266759043,39.88257276157715,29,0,0,0,0,0,1,3,1,2,4,4,3,0,3,1,4,7,5,8,1,2,0,0
413,52,116.32973983258884,39.90340347029064,38,1,2,0,3,4,7,20,20,12,9,14,24,6,16,11,11,9,9,8,7,3,1,1
939,24,116.2978569219154,39.84264391381884,23,4,0,1,0,1,7,5,10,5,4,3,5,3,5,5,6,8,4,6,4,0,0,0
7864,13,116.50117931150723,39.93898708158087,2,1,1,1,0,0,1,4,2,3,2,0,0,2,2,1,0,1,4,1,1,1,0,0
6443,14,116.41560042416985,39.82784086991766,13,0,1,1,1,2,1,6,3,1,3,3,1,4,0,2,0,2,2,1,2,2,1,0
8215,54,116.51045441774171,39.88869354407065,37,0,0,3,0,3,8,5,2,4,3,3,7,0,1,3,3,2,1,0,1,0,3,0
3242,30,116.3078090597049,39.9868905499083,17,1,0,0,2,1,2,5,2,2,0,4,0,3,3,1,0,2,2,1,0,0,1,0
7409,8,116.45243797515367,39.970645332602615,8,1,2,1,3,2,2,2,14,5,6,4,4,6,9,2,5,6,1,0,0,1,0,0
6658,17,116.35860849355663,39.85493579756791,2,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,2,0,1,0,0,0,0,0
2633,36,116.32696341748176,39.995793594400155,20,0,2,1,0,2,0,5,2,5,0,2,7,8,3,0,2,2,6,2,0,2,1,0
8449,26,116.47639288732847,39.99922357645497,22,0,2,1,0,0,2,3,14,18,7,8,8,9,10,6,9,3,2,5,5,3,2,0
7017,32,116.52001444049229,39.92434728502469,24,1,1,5,2,2,8,13,16,15,7,3,3,3,0,2,2,3,4,6,5,6,1,0
1288,37,116.42526359327172,39.99506205220209,31,3,3,2,0,0,7,27,31,35,11,14,11,16,22,8,6,22,16,23,4,9,3,2
4337,24,116.46909475789026,39.8891206534577,11,2,2,2,0,2,8,2,2,1,2,0,1,1,4,2,1,4,5,3,3,3,1,0
5744,61,116.31660694421535,39.9085595762607,47,2,1,2,0,1,8,17,12,7,10,4,11,6,3,9,14,15,12,6,1,1,1,0
194,14,116.42311012611871,39.87719320070465,9,0,0,4,1,1,0,0,1,3,1,4,3,0,0,1,0,2,1,0,1,0,0,0
9756,13,116.53889127761406,39.915916924145385,12,0,0,0,1,1,1,2,6,12,3,3,4,3,7,4,7,6,6,2,0,0,1,0
4599,41,116.40060374591829,39.86672626985225,30,2,2,2,2,4,4,2,7,1,1,2,0,3,3,2,2,2,4,1,1,0,0,0
8946,63,116.44359792632359,39.99526795397645,64,4,3,1,1,1,8,19,20,20,14,11,6,3,9,16,10,19,13,8,7,5,1,0
5934,28,116.32440427610544,39.85442440493801,27,1,0,0,1,2,3,1,0,4,2,0,3,1,3,3,2,5,2,2,2,0,1,1
7300,26,116.54197927276638,39.92506804605795,22,0,2,1,1,0,1,2,2,1,0,1,4,1,1,1,2,1,2,2,1,1,0,0
2443,71,116.37585081625437,39.923795502633666,25,2,1,2,5,3,5,0,4,5,3,6,4,1,1,3,3,4,1,0,1,1,1,1
5552,33,116.29305603340894,39.789281205803185,16,0,1,0,0,1,1,2,0,3,1,1,2,3,0,0,1,0,3,0,0,0,0,0
4043,27,116.44060606082351,39.87826124792115,9,1,0,1,2,0,1,4,9,4,1,1,0,1,1,1,1,0,1,0,0,0,0,0
1066,51,116.33430080004712,40.00829930690498,30,3,0,1,0,0,2,31,22,25,10,6,14,20,5,10,6,18,9,14,5,3,0,0
5604,9,116.28197468694553,39.87955591493281,6,1,0,0,0,3,2,1,0,1,1,1,2,1,0,1,1,1,1,2,0,0,2,0
825,29,116.51270336659196,39.911782053468734,8,1,0,0,1,0,2,3,3,2,3,0,0,1,1,2,1,0,2,0,1,0,0,0
222,38,116.35902035870429,39.96367182030567,27,0,2,2,2,2,3,9,15,17,22,13,15,20,12,8,9,21,10,9,11,6,3,0
2587,100,116.38119709965014,40.01972186067558,29,2,2,0,0,1,0,4,9,17,11,7,2,7,5,7,5,2,4,2,2,2,0,0
7704,31,116.40824673033904,39.83176939421741,20,1,1,0,0,1,2,3,2,6,4,1,0,4,0,1,0,4,4,0,0,1,1,0
8545,25,116.36939198950157,39.92819264174756,1,0,0,0,0,1,0,1,4,7,0,1,2,0,0,1,1,0,1,0,0,1,0,0
9165,20,116.43878389773339,39.95044716509063,12,2,1,2,3,2,8,15,3,3,1,1,6,4,3,5,5,6,4,1,3,2,2,1
104,47,116.431218865453,39.97216560853462,25,2,1,3,1,2,1,5,6,6,6,5,2,3,4,3,2,1,0,1,1,0,0,0
535,13,116.50523754068523,39.85123281966717,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
7816,10,116.47486140210222,39.83552161088783,8,4,1,1,2,3,2,1,7,3,3,5,1,1,3,1,5,1,1,1,1,0,0,0
6321,6,116.53719937601097,39.80227491098473,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6766,9,116.56915211474518,39.79043938954159,4,1,0,0,0,0,1,0,4,1,1,1,1,0,1,1,2,3,1,0,0,0,1,0
8198,33,116.3589698363631,39.848984008934366,32,2,0,0,0,1,0,2,3,4,0,3,9,5,3,3,8,3,5,3,3,5,3,2
6102,32,116.45695595233539,40.00756432947348,8,1,2,1,0,1,0,1,0,2,0,2,2,0,0,0,2,2,0,1,0,0,0,0
2288,45,116.35485881383681,39.90819751768876,37,3,1,2,1,3,3,4,4,7,3,5,2,7,5,4,3,0,2,2,0,1,3,0
8200,17,116.46829572322646,39.824518862584064,6,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0
7217,17,116.38393697308146,39.88662549900888,10,2,0,0,1,0,1,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0
9041,12,116.51857406758076,39.922688861046765,10,1,1,0,0,3,3,14,23,19,12,14,14,14,13,17,17,9,21,13,6,7,0,0
7145,74,116.37070639809913,39.885839034217646,21,3,2,0,0,3,1,13,12,9,6,9,6,7,4,2,4,2,9,3,0,0,2,0
3441,28,116.40576373246313,39.850201293384295,10,0,0,1,2,1,3,0,0,0,0,1,1,0,2,0,1,3,0,0,0,0,0,0
9445,4,116.52722190623854,39.77947811151772,4,0,1,0,1,0,1,1,1,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0
4042,81,116.28975712895337,39.924576123294614,65,7,4,2,0,1,8,17,25,18,10,15,10,9,7,8,12,12,12,5,4,1,2,0
6192,28,116.30716161812859,40.0323961134105,6,0,1,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0
2954,101,116.45644592450775,39.89736871693866,66,6,5,2,4,10,5,17,26,20,11,6,5,9,13,16,8,11,15,8,5,4,4,1
3901,12,116.31695680039262,39.999727900367766,6,0,0,0,0,1,0,0,0,0,2,0,1,2,4,6,3,7,2,0,1,0,0,0
7410,45,116.3294838715534,39.952083368265114,17,1,0,6,1,5,2,2,6,4,1,1,4,6,2,4,2,4,2,1,0,1,1,1
6097,65,116.34884024879995,39.903253530746916,63,9,1,2,0,3,7,13,39,19,7,13,7,8,10,5,9,17,16,5,4,2,1,0
4973,26,116.3449867295506,39.98539078293178,22,0,1,0,1,0,2,3,3,3,4,2,4,2,5,3,0,3,1,2,0,0,1,0
6265,21,116.2321529727606,39.916883259047154,18,1,0,0,0,0,0,0,0,2,8,5,1,2,2,1,2,0,3,0,0,0,0,0
8964,5,116.5179616594269,39.79526095864574,6,0,0,1,0,0,3,0,7,1,1,0,4,1,3,1,1,1,0,0,0,0,0,0
2906,13,116.57049400967873,39.85434598450138,4,0,0,0,1,0,1,1,3,1,4,0,0,2,0,0,2,1,3,0,0,1,1,0
9727,9,116.55216238370414,40.01536887579673,5,0,0,0,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1998,61,116.47420441573564,39.81890555806032,34,1,3,1,0,0,3,5,3,3,3,4,2,4,2,0,1,4,5,3,0,0,0,0
6853,11,116.5026606096904,39.87996751275442,8,1,1,0,0,0,0,2,1,1,0,2,5,2,1,3,1,2,3,5,1,1,0,1
3570,28,116.26333555019113,39.89532357498647,25,0,0,0,1,0,3,6,3,6,4,5,5,4,6,8,1,10,7,4,3,1,1,0
8240,28,116.42439857381913,39.81010679794668,26,1,0,1,0,2,5,9,18,9,11,7,10,4,8,4,10,8,5,4,1,3,0,0
1428,15,116.38380635626027,39.856789853565076,10,0,0,0,0,2,1,6,4,0,1,3,3,8,4,1,2,3,4,0,0,1,0,0
9670,44,116.3978464301678,39.95276987450122,20,1,0,2,1,1,4,2,3,0,2,3,1,0,1,3,1,3,2,0,0,0,0,1
6777,19,116.26190710993716,39.909921426292065,12,0,0,0,0,0,0,10,15,2,1,3,6,3,3,3,5,4,5,1,5,4,0,1
1949,34,116.44170920382808,39.841389329265404,24,1,0,0,2,1,5,11,9,3,3,3,1,3,1,2,0,1,1,2,0,1,2,2
7692,30,116.50851893487065,40.025957939372915,25,3,1,0,0,2,2,0,1,3,1,1,0,0,0,0,0,2,2,1,1,0,0,0
623,100,116.44532722024684,39.935653716643955,42,2,0,1,1,3,11,4,15,14,9,8,6,13,10,10,8,3,1,4,4,5,1,0
918,31,116.37538364548212,39.79506035228839,20,0,0,1,1,0,1,0,3,1,2,2,2,0,1,0,0,1,2,0,0,0,0,0
4631,55,116.29817599573728,39.83016941685841,24,1,2,0,1,1,1,1,6,7,5,2,5,2,3,4,0,1,9,4,5,0,0,1
4006,5,116.45732149153834,39.86284934886911,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8802,36,116.4336927648434,39.98704858050918,31,1,0,0,2,1,0,3,6,7,6,8,25,6,9,17,8,15,10,5,5,3,1,2
2307,58,116.52434527084117,39.904304522509115,21,0,0,2,0,2,0,0,3,3,4,0,0,1,1,0,1,1,3,0,0,0,0,0
500,33,116.27142346072198,39.90067444985281,31,1,1,3,1,8,17,10,8,10,4,7,16,4,9,5,12,7,12,11,4,3,3,2
7502,13,116.3778252665681,39.98775018592413,10,0,1,3,1,1,1,6,9,3,4,3,2,9,3,7,3,7,8,4,2,1,0,1
2687,20,116.51872497943414,39.90857514327834,5,0,1,2,0,1,0,2,1,1,2,0,2,2,0,1,1,0,4,0,0,1,1,0
72,9,116.46693350407064,39.82914553355118,2,0,1,0,0,0,1,4,1,1,2,5,1,1,1,0,0,1,1,0,0,0,0,0
3630,100,116.34944171542263,39.91963564664143,31,0,2,1,0,2,2,7,12,10,5,6,4,4,6,3,2,4,4,0,0,0,0,0
9117,52,116.25158715414395,39.91556805561029,44,0,2,1,3,3,0,5,3,6,5,3,6,1,4,1,4,1,3,3,2,7,0,0
6250,8,116.50390856333829,39.79075830346816,6,0,0,0,0,1,1,2,10,8,2,3,7,2,2,1,2,1,3,2,0,0,0,0
9878,8,116.54147128561974,39.81513694631749,4,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
8276,14,116.49509562944039,40.001351603667246,10,1,2,0,0,0,1,4,6,8,3,1,3,2,1,1,6,2,1,0,1,0,0,1
8982,15,116.31320927369956,39.833745028094754,5,0,0,1,1,0,2,9,23,11,5,4,3,5,2,1,4,3,0,2,5,4,2,0
9707,11,116.26544366908166,40.00430960050895,5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3080,17,116.35511544393806,39.964016224483196,12,5,2,1,1,1,5,1,5,2,2,9,4,6,5,3,6,7,4,0,3,3,0,0
6608,15,116.48794875647974,39.976129566134965,9,0,0,0,0,0,1,1,1,1,0,0,5,2,0,1,0,1,2,0,2,1,0,0
9573,35,116.28736812030446,39.93292834253901,21,1,0,0,2,0,3,6,9,15,3,4,0,6,8,4,6,2,3,6,2,1,1,0
5947,15,116.53131161706317,39.95616449761944,9,0,0,0,0,0,1,2,3,4,1,2,1,3,1,1,2,3,3,1,0,1,0,0
